id,airport_ref,ident,length_ft,width_ft
266551,14792,88KY,60,60
251488,14793,88LA,1000,60
251489,14793,88LA,800,60
251490,14793,88LA,400,60
256110,14794,88LL,1600,70
354645,354644,88MD,2600,100
505289,505288,88ME,30,30
252340,14795,88MN,1600,60
255199,14796,88MO,2400,30
247107,14797,88NC,2000,40
255384,14798,88ND,2000,50
253288,14799,88NE,1400,50
264083,45518,88NV,5280,50
356600,45518,88NV,6022,75
356601,45518,88NV,6015,75
356602,45518,88NV,50,50
356603,45518,88NV,50,50
356604,45518,88NV,50,50
247448,14800,88NY,1800,65
257879,14801,88OH,2600,60
266552,14802,88OI,50,90
251049,14803,88OK,1600,75
246919,14804,88OL,2500,80
247657,14805,88OR,2000,50
246629,14806,88PA,1300,100
255911,14807,88TA,4000,75
255716,14808,88TE,2000,60
264546,45791,88TN,3000,50
270748,14809,88TS,600,600
430437,430436,88TT,1250,50
270749,14810,88TX,40,40
256828,14811,88VA,2200,50
247968,14812,88VT,2350,50
270750,14813,88WA,16,16
254032,14814,88WI,2200,100
254033,14814,88WI,2000,150
346575,346574,88WS,900,65
348394,348391,88XA,2100,45
251436,14815,88XS,2200,110
256760,14816,89AK,2000,200
252787,14817,89CA,2500,50
266553,14818,89CL,35,35
247994,14819,89CO,3200,60
257341,14820,89D,2203,50
257342,14820,89D,2270,35
266554,14821,89FD,250,250
250053,14822,89FL,5000,1000
248084,14853,89GE,2690,40
266555,14824,89IL,60,60
257999,14825,89IN,3000,95
246373,14826,89IS,1200,70
266556,14827,89KS,20,20
266557,14828,89KY,40,40
266558,14829,89LA,24,24
349868,349867,89MI,140,140
247480,14832,89MO,2460,40
247631,14833,89NC,2642,118
255724,14834,89ND,1700,70
252264,14836,89NJ,2200,100
244142,19113,89NY,4280,60
266559,14837,89OH,40,40
250878,14838,89OI,1700,75
256857,14839,89OK,1970,75
253871,14840,89OR,1250,40
270751,14841,89PA,26,26
255647,14842,89TA,3200,500
240593,14843,89TE,7500,100
264675,45788,89TN,48,20
269354,45788,89TN,48,20
269355,45788,89TN,48,20
269356,45788,89TN,48,20
269357,45788,89TN,48,20
240533,14844,89TS,5200,75
246647,14845,89TX,2800,50
248941,14846,89VA,1500,40
250879,14847,89WA,1400,70
248721,14848,89WI,1584,50
270752,14849,89XS,290,113
254992,14850,89Y,2300,70
266560,14851,8A4,60,60
250565,14852,8A7,2943,50
258151,14855,8AK1,1200,100
255430,14856,8AK2,2600,60
248749,14857,8AK3,3000,70
250413,14859,8AK6,2600,50
252883,14861,8AK8,1500,50
246697,14862,8AK9,2035,80
266561,14863,8AL9,50,50
256431,14864,8AN6,750,28
239774,14866,8AR1,1800,100
264055,45290,8AZ5,2500,60
252082,14867,8B2,2660,60
257221,14868,8C2,2130,120
256022,14869,8C5,1850,100
257794,14870,8C6,2555,100
249524,14871,8CA0,2600,80
266562,14872,8CA1,100,100
266563,14873,8CA2,40,40
266564,14874,8CA3,100,100
266565,14875,8CA4,65,65
248825,14876,8CA5,2500,150
266566,14877,8CA6,65,65
266567,14878,8CA7,58,55
241617,14879,8CA8,3488,50
266568,14880,8CA9,100,100
505724,505723,8CD0,43,43
249003,14881,8CL0,2600,100
250317,14882,8CL1,1345,30
248119,14883,8CL2,3000,40
266569,14884,8CL3,100,100
266570,14885,8CL4,40,40
266571,14886,8CL5,40,40
254067,14887,8CL6,1700,75
266572,14888,8CL7,690,177
266573,14889,8CL8,42,39
257055,14891,8CO0,2550,50
266574,14892,8CO1,20,20
249625,14893,8CO2,3800,50
266575,14894,8CO3,20,20
257132,14895,8CO4,2600,40
249061,14896,8CO5,2200,50
266576,14897,8CO6,50,50
246727,14898,8CO7,3400,150
257302,14899,8CO8,2700,40
256106,14900,8CO9,4400,50
255160,14901,8D4,4033,75
246599,14902,8D6,3700,150
248707,14903,8D8,2600,250
247807,14904,8D9,2672,150
247808,14904,8D9,1932,150
248514,14905,8FA0,7000,7000
346577,346576,8FA1,2000,60
505716,505711,8FA5,50,50
505719,505718,8FA7,44,44
356205,356204,8FA9,504,35
250363,14906,8FD1,2500,100
353468,14907,8FD2,4145,75
251197,14908,8FD3,4000,100
266577,14909,8FD4,69,69
246902,14910,8FD5,3400,70
329965,14911,8FD7,96,40
266578,14912,8FD8,30,30
251351,14914,8FL0,2390,50
251352,14914,8FL0,2140,50
250458,14915,8FL1,2800,100
250640,14916,8FL2,2200,100
255308,14917,8FL3,3000,100
266579,14918,8FL4,30,30
266580,14919,8FL5,30,30
246460,14920,8FL6,2000,150
266581,14921,8FL7,25,25
266582,14922,8FL8,80,80
266583,14923,8FL9,200,100
251823,14924,8G3,3150,80
253781,14925,8G8,1850,100
266584,14926,8GA0,20,20
253680,14927,8GA1,2350,65
266585,14928,8GA2,40,40
254328,14929,8GA3,3100,75
266586,14930,8GA4,40,40
252073,14932,8GA6,2500,145
249514,14933,8GA7,3800,60
256109,14934,8GA8,2000,60
252213,14935,8GA9,2970,150
266587,14936,8GE8,40,40
247239,14937,8I1,1670,50
250562,14938,8I3,2048,110
266588,14939,8IA0,30,30
266589,14940,8IA1,60,60
252774,14941,8IA2,2450,70
345300,345299,8IA8,600,125
256272,14942,8IA9,1760,60
264210,45398,8ID8,2100,75
252730,14943,8II0,1800,80
250699,14944,8II1,1320,66
254051,14945,8II2,2500,100
257728,14946,8II3,2600,85
266590,14947,8II4,16,12
255145,14948,8II5,1700,50
266591,14949,8II6,100,100
266592,14950,8II7,100,100
266593,14951,8II8,100,100
266594,14952,8II9,50,16
257395,14953,8IL0,1950,78
252761,14954,8IL1,1980,75
257243,14955,8IL2,2000,75
256582,14956,8IL3,2550,70
266595,14957,8IL4,40,40
254349,14958,8IL5,1800,70
254025,14959,8IL6,2080,90
246729,14960,8IL7,3500,300
246730,14960,8IL7,4000,400
246731,14960,8IL7,2500,200
266596,14961,8IL8,40,40
253678,14962,8IL9,5280,0
264234,45407,8IN1,40,40
253636,14963,8IN2,2347,61
266597,14964,8IN4,50,50
266598,14965,8IN5,50,50
266599,14966,8IN6,50,50
257878,14967,8IN7,2200,100
264300,45406,8IN8,40,40
248705,14968,8IN9,2000,60
266600,14969,8IS0,30,30
257360,14970,8IS1,3200,80
255166,14971,8IS2,2000,55
266601,14972,8IS3,30,30
266602,14973,8IS4,40,40
257823,14974,8IS5,2585,100
266603,14975,8IS6,45,45
266604,14976,8IS8,40,40
266605,14977,8IS9,40,40
257912,14979,8K0,2560,150
247500,14980,8K4,2514,60
247327,14981,8K5,2765,160
249617,14982,8K7,2600,130
249618,14982,8K7,2400,290
252861,14983,8K8,1619,50
252860,14983,8K8,3200,60
254875,14984,8K9,10000,2000
254964,14985,8KA,1200,12
246684,14986,8KS0,2800,70
257184,14987,8KS1,2000,40
256371,14988,8KS2,1000,40
256372,14988,8KS2,1800,40
246816,14989,8KS3,2540,50
248330,14990,8KS4,1200,30
254044,14991,8KS5,2000,50
266606,14992,8KS6,80,80
255767,14993,8KS7,1800,80
248081,14994,8KS8,1400,60
248082,14994,8KS8,2400,60
250062,14995,8KS9,2500,50
322662,322661,8KT8,1494,88
247881,14996,8KY0,700,60
345545,345544,8KY1,60,60
345341,345340,8KY2,40,40
264188,45431,8KY3,945,50
347890,347883,8KY5,30,30
270753,45963,8KY6,2000,65
345660,345657,8KY9,50,50
266607,14997,8LA0,40,25
266608,14997,8LA0,40,25
266609,14997,8LA0,40,25
266610,14997,8LA0,40,25
266611,14997,8LA0,40,25
266612,14997,8LA0,40,25
266613,14997,8LA0,40,25
253025,14998,8LA1,10000,400
269353,14998,8LA1,80,80
266614,15000,8LA3,40,40
266615,15001,8LA4,60,60
266616,15002,8LA5,40,40
266617,15004,8LA7,20,20
266618,15005,8LA8,24,24
334248,15006,8LA9,2600,185
254364,15007,8LL0,2100,70
257134,15008,8LL1,1895,70
256359,15009,8LL2,1500,70
266619,15010,8LL4,40,40
266620,15011,8LL5,40,40
266621,15012,8LL6,35,35
252044,15013,8LL7,1900,60
266622,15014,8LL8,40,40
256989,15015,8M2,2330,160
253263,15016,8M6,2230,100
253264,15016,8M6,2500,90
247211,15017,8M7,2875,80
249087,15018,8MD0,1785,50
266623,15019,8MD1,80,80
266624,15020,8MD2,20,20
266625,15021,8MD3,40,38
251889,15022,8MD4,2300,50
249086,15023,8MD5,2000,50
258044,15024,8MD6,2200,30
252597,15025,8MD7,2000,80
254399,15026,8MI0,2600,75
266626,15027,8MI1,50,50
266627,15028,8MI2,30,30
246482,15029,8MI3,2000,100
249193,15030,8MI4,2500,100
266628,15032,8MI6,40,40
255085,15033,8MI7,2000,100
254027,15034,8MI8,2640,70
250302,15035,8MI9,1500,50
251874,15037,8MN1,2200,75
331668,331667,8MN2,2505,22
249758,15038,8MN3,2300,50
256326,15039,8MN4,2100,110
254864,15040,8MN5,2000,30
326254,326253,8MN6,1755,50
266629,15041,8MN7,40,40
248590,15042,8MN8,2800,100
248591,15042,8MN8,1600,75
270754,15044,8MO0,100,100
270755,15045,8MO2,35,35
252480,15046,8MO3,2200,80
252481,15046,8MO3,2400,80
250971,15048,8MO5,2000,100
270756,15049,8MO6,30,30
246492,15050,8MO7,2600,100
270757,15052,8MO9,135,90
346061,323297,8MS1,2900,80
325045,325044,8MS2,3900,90
506066,506065,8MT4,2200,50
270758,15053,8N0,60,60
248416,15054,8N1,2720,100
251593,15055,8N4,2405,100
256571,15056,8N7,1800,100
256572,15056,8N7,1850,120
250164,15057,8NA0,2100,50
253336,15059,8NA5,2800,60
270759,15060,8NA7,40,40
255652,15061,8NA9,2000,40
255653,15061,8NA9,2500,80
270760,15062,8NC0,40,40
253458,15063,8NC1,2400,150
255416,15064,8NC2,2500,120
250036,15065,8NC3,4000,120
254877,15066,8NC4,2000,60
255449,15067,8NC5,3600,80
256337,15068,8NC6,2200,75
248715,15069,8NC7,2200,75
240410,15070,8NC8,3200,150
246673,15071,8NC9,2400,100
248309,15072,8ND0,2550,60
252438,15073,8ND4,2500,200
253741,15074,8ND5,2500,65
253286,15075,8ND6,2600,60
250536,15076,8NE2,1720,90
247429,15077,8NE3,3300,60
252125,15078,8NE4,1800,75
249381,15079,8NE5,3000,170
257791,15080,8NE6,2000,125
253534,15082,8NE9,3350,75
252626,15083,8NJ0,980,100
266630,15084,8NJ1,62,62
266631,15085,8NJ2,92,92
266632,15086,8NJ3,100,100
266633,15087,8NJ4,100,100
266634,15089,8NJ6,80,80
266635,15090,8NJ7,20,20
266636,15091,8NJ8,200,100
264344,45558,8NK2,500,100
264077,45554,8NK3,2400,100
248566,15093,8NK4,2800,75
264736,45664,8NK5,60,50
264572,45665,8NK6,1200,75
266637,15095,8NY1,60,60
266638,15096,8NY2,110,95
255710,15097,8NY3,1800,65
255575,15098,8NY5,1820,100
256414,15099,8NY7,800,40
256415,15099,8NY7,1860,40
345440,345439,8NY8,900,30
266639,15100,8NY9,50,50
266640,15101,8OA3,40,40
246382,15102,8OA5,4000,36
246383,15102,8OA5,3000,36
248083,15103,8OA6,2600,55
253179,15104,8OA7,2260,65
251896,15105,8OA9,1250,30
266641,15106,8OH0,45,45
266642,15107,8OH1,65,65
266643,15108,8OH2,250,150
257961,15109,8OH3,1800,65
251970,15110,8OH4,2611,50
251981,15111,8OH5,2640,130
266644,15112,8OH6,75,75
255546,15113,8OH7,2300,70
250412,15114,8OH8,2600,75
266645,15115,8OH9,120,120
250299,15116,8OI0,1500,100
250797,15117,8OI3,2700,120
266646,15118,8OI4,72,72
256917,15119,8OI5,1600,80
266647,15120,8OI6,30,30
266648,15121,8OI8,45,45
256770,15122,8OI9,1950,65
256151,15123,8OK0,2200,45
255560,15124,8OK1,1700,60
255561,15124,8OK1,600,40
247971,15125,8OK2,2400,200
270761,15126,8OK3,30,25
270762,15128,8OK5,60,60
346708,15130,8OK7,2000,80
270763,15131,8OK8,65,65
270764,15132,8OK9,60,40
254605,15133,8OL1,2500,80
270765,15134,8OR0,50,50
270766,15134,8OR0,100,50
270767,15135,8OR1,60,60
249761,15136,8OR2,3000,50
250106,15137,8OR3,1800,60
249775,15139,8OR5,2400,20
249800,15140,8OR6,1800,80
254998,15141,8OR7,1600,50
270768,15142,8OR8,60,60
266649,15143,8OR9,60,60
256965,15144,8PA0,2000,100
246860,15145,8PA1,1800,125
270769,15146,8PA2,60,60
247980,15147,8PA3,3500,100
247770,15148,8PA4,1800,100
270770,15149,8PA5,34,34
264476,45768,8PA6,500,100
325670,325669,8PA7,100,100
257304,15151,8PA8,1800,80
270771,15152,8PA9,30,30
249708,15153,8PN0,1800,100
252255,15154,8PN2,1600,50
264472,45754,8PN3,1900,150
264676,45761,8PN4,50,50
266650,15155,8PN5,50,50
264623,45753,8PN6,80,80
264716,45738,8PN7,70,70
266651,15156,8PN8,100,60
248064,15157,8PN9,1500,150
246354,15158,8PS0,1750,100
266652,15159,8PS1,65,65
248719,15160,8PS2,1856,65
266653,15161,8PS3,100,100
266654,15162,8PS5,80,80
266655,15163,8PS7,64,64
266656,15164,8PS9,30,30
252002,15166,8S2,1800,50
257972,15167,8S3,2800,150
256257,15168,8S4,2850,50
241198,15169,8TA0,4050,60
252670,15170,8TA1,3100,60
270772,15171,8TA2,50,48
253187,15172,8TA3,4500,75
253188,15172,8TA3,3400,75
251425,15173,8TA4,2500,70
255018,15174,8TA5,1500,25
270773,15175,8TA6,50,50
250798,15176,8TA7,2600,75
249565,15177,8TA8,2600,30
255857,15178,8TA9,2000,150
250522,15181,8TE2,2600,40
250523,15181,8TE2,3300,50
245699,15183,8TE4,3000,30
270774,15184,8TE5,25,25
245225,15185,8TE6,5800,75
248558,15186,8TE7,1700,30
251764,15187,8TE8,2550,22
270775,15188,8TE9,20,20
270776,15189,8TN0,40,40
250904,15190,8TN1,1400,30
257891,15191,8TN2,3000,60
256467,15192,8TN3,1300,50
258179,15193,8TN4,2200,65
257546,15194,8TN5,1900,150
255319,15195,8TN6,2000,75
248549,15196,8TN7,2560,30
255516,15197,8TN8,1500,30
252504,15198,8TN9,1716,60
251228,15199,8TS0,3000,80
251266,15200,8TS1,2200,50
249224,15201,8TS2,3180,30
250255,15202,8TS3,2500,50
266657,15203,8TS4,30,30
248044,15204,8TS5,1200,40
255618,15205,8TS6,1835,40
257516,15206,8TS7,3000,200
257872,15207,8TS8,4400,100
240863,15208,8TS9,5000,150
252163,15209,8TX0,2500,70
266658,15210,8TX1,50,50
247622,15211,8TX2,3000,20
247408,15212,8TX3,1350,110
247409,15212,8TX3,1550,100
266659,15213,8TX4,50,50
266660,15214,8TX5,20,20
250417,15215,8TX6,2000,40
247666,15217,8TX8,3800,60
266661,15218,8TX9,40,40
256548,15219,8U0,3440,100
254999,15220,8U1,2400,60
246442,15221,8U3,3330,75
252551,15222,8U4,3800,78
248199,15223,8U5,2700,140
248200,15223,8U5,1470,100
255929,15224,8U9,3200,75
252001,15225,8V6,4200,50
270777,15226,8VA0,100,100
252183,15227,8VA1,1800,30
255332,15228,8VA2,2300,75
270778,15229,8VA3,100,100
252263,15230,8VA4,2709,100
270779,15231,8VA5,64,64
255934,15232,8VA6,1400,120
270780,15233,8VA7,30,30
270781,15234,8VA8,55,55
270782,15235,8VA9,40,40
326857,326853,8VG4,1200,50
326856,326853,8VG4,1700,50
251632,15236,8W3,2575,46
252616,15238,8W9,2480,35
252617,15238,8W9,2750,45
247167,15239,8WA0,2200,60
270783,15240,8WA1,75,75
270784,15241,8WA2,50,50
270785,15242,8WA3,118,118
351349,351348,8WA4,50,50
247643,15243,8WA5,3400,50
248588,15244,8WA6,2500,22
247427,15245,8WA7,2000,80
270786,15246,8WA8,50,50
270787,15247,8WA9,30,30
254912,15248,8WI0,1800,60
247186,15249,8WI1,2000,100
255530,15250,8WI2,2400,125
255531,15250,8WI2,2400,125
246574,15251,8WI3,2600,100
266662,15252,8WI4,35,35
266663,15253,8WI5,1300,75
254763,15254,8WI6,2250,75
256314,15256,8WI8,2200,100
266664,15257,8WI9,50,50
264728,45895,8WN4,40,40
249113,15258,8WN8,1000,100
270913,46303,8WT0,40,40
343455,343454,8WY6,5000,75
247621,15259,8XS0,2275,16
256489,15262,8XS3,2700,75
266665,15263,8XS4,50,50
266666,15264,8XS5,20,20
257687,15265,8XS6,1450,90
266667,15266,8XS7,75,75
239924,15267,8XS8,6500,150
239926,15267,8XS8,6500,150
239925,15267,8XS8,10500,150
251140,15268,8XS9,2331,28
250043,15269,8Y4,5500,1000
250042,15269,8Y4,6500,1000
253481,15270,8Y5,2600,200
266668,15271,90AK,62,55
345784,345783,90AL,40,40
252725,15273,90CA,1800,60
250869,15274,90CL,2400,75
248689,15276,90FD,2350,100
249647,15277,90FL,4700,100
266669,15278,90GA,30,30
249646,15279,90IA,2400,25
264301,45392,90ID,80,80
248323,15280,90IL,2600,70
256978,15281,90IN,2000,90
251688,15282,90KS,2600,100
253232,15284,90LA,1000,35
355671,355670,90MD,55,55
264092,45454,90ME,1600,80
269358,45454,90ME,5000,600
257053,15285,90MN,1800,60
270788,15286,90MO,60,60
264345,45506,90MT,25,25
270789,15287,90NC,50,50
266670,15288,90NJ,60,60
350108,350107,90NV,20,20
270914,46305,90NY,1425,80
266671,15289,90OH,100,50
249112,15290,90OI,1625,75
266672,15292,90OR,40,40
253734,15293,90PA,2900,100
251069,15294,90PN,2000,100
266673,15295,90TA,200,200
247953,15296,90TE,3657,75
346237,346233,90TN,42,42
248531,15297,90TS,1500,60
430439,430438,90TT,4000,80
258059,15298,90TX,4640,150
252888,15299,90VA,1400,50
246961,15300,90WA,2700,300
247838,15301,90WI,3000,150
504784,504783,90XA,1616,240
266674,15302,90XS,35,35
264074,45255,91AK,5000,200
250079,15303,91C,2936,32
266675,15304,91CA,20,20
254347,15305,91CL,3300,50
266676,15306,91CO,100,100
266677,15307,91FD,160,130
252840,15308,91FL,3000,1000
248610,15309,91GA,1800,65
266678,15310,91I,86,86
264302,45381,91ID,20,20
257574,15311,91IN,1050,35
257803,15312,91IS,2450,100
264048,45420,91KS,2400,80
266679,15313,91KY,20,20
255169,15314,91LA,2480,75
256851,15316,91LS,2000,70
346584,346582,91MD,55,55
346583,346582,91MD,69,69
506064,506063,91MI,60,60
266680,15317,91MN,90,90
270790,15318,91MO,30,30
251234,15319,91N,3200,100
270791,15320,91NC,50,50
266681,15321,91NJ,50,50
247232,15322,91NY,2100,50
250459,15323,91OH,1650,150
254585,15324,91OI,4000,50
256211,15325,91OK,2300,100
254297,15326,91OR,1900,30
347925,347924,91PA,50,50
266682,15327,91PN,80,80
254858,15328,91TA,2230,60
253655,15329,91TE,2100,50
241778,15330,91TS,3200,30
243437,15331,91TX,4750,50
258096,15332,91VA,1850,70
248781,15333,91WA,2500,20
253548,15334,91WI,2600,200
345437,345436,91XA,3200,28
345438,345436,91XA,2000,30
266683,15335,91XS,1000,1000
266684,15335,91XS,40,20
266685,15335,91XS,40,20
266686,15335,91XS,40,20
266687,15335,91XS,40,20
266688,15335,91XS,40,20
266689,15335,91XS,40,20
252698,15336,92A,2600,200
266690,15337,92AK,40,40
248336,15338,92B,15800,2640
248337,15338,92B,25000,4000
251123,15339,92C,1610,80
251124,15339,92C,2555,30
241387,15340,92CA,3600,50
253958,15341,92CL,2400,50
346973,346972,92CN,36,36
247599,15342,92CO,4000,200
250313,15343,92D,2670,95
250314,15343,92D,1410,95
266691,15344,92FD,25,10
254338,15345,92FL,2000,50
247470,15346,92G,1820,55
266692,15347,92GA,110,110
248256,15348,92GE,2600,80
248625,15349,92IL,1800,100
247688,15350,92IN,2000,52
248879,15351,92IS,1320,100
257887,15352,92KY,2200,75
266693,15353,92LA,50,50
266694,15354,92MA,450,100
264110,45479,92MI,2180,75
248832,15355,92MN,3100,60
270792,15356,92MO,100,60
332756,332755,92MU,2000,60
266695,15358,92NC,50,50
270793,15359,92NH,400,125
253363,15360,92NJ,2200,100
347879,347878,92NR,40,40
252750,15361,92NY,850,50
252751,15361,92NY,3000,50
266696,15362,92OI,45,41
266697,15364,92OR,220,140
254818,15365,92PA,1285,100
347972,347971,92PN,2650,100
266698,15366,92R,40,40
250330,15367,92TA,1500,50
252990,15368,92TE,2650,75
266699,15369,92TS,48,48
266700,15370,92TX,100,100
256764,15371,92VA,3100,65
270794,15373,92WA,25,20
250808,15374,92WI,2000,60
241411,15375,92XS,3000,20
255697,15377,93AR,2600,110
252962,15378,93B,2099,60
266701,15379,93CA,70,70
266702,15380,93CL,75,75
250543,15381,93CO,2600,50
248887,15382,93FD,3000,100
266703,15384,93GA,50,50
251357,15385,93IA,2600,60
346221,346220,93ID,65,16
240505,15386,93IL,1800,125
247915,15387,93IN,1500,120
266704,15388,93IS,40,40
345803,345802,93KS,2600,65
256573,15389,93KY,1880,65
266705,15390,93LA,40,40
251854,15391,93LL,1600,70
264161,45463,93MD,2200,50
255759,15392,93MN,2200,85
240454,15394,93MS,3150,75
264166,45517,93MT,1372,30
264677,45676,93NC,50,50
270795,15395,93NH,250,75
346070,346069,93NY,150,150
264729,45731,93OG,50,50
253105,15397,93OH,2284,75
266706,15398,93OI,170,225
248229,15399,93OK,2200,150
266707,15400,93OR,42,42
246870,15401,93PA,2000,100
266708,15402,93TA,80,80
248100,15403,93TE,4050,75
248101,15403,93TE,2200,75
248102,15403,93TE,5200,75
348412,348411,93TN,2000,50
253652,15404,93TS,2550,150
253653,15404,93TS,3500,100
266709,42789,93TX,50,50
252509,15406,93VA,1400,75
251386,15407,93WA,2500,20
345027,345008,93XA,2425,150
248547,15409,93XS,2600,50
346384,346383,94AR,2640,75
256860,15410,94C,1092,65
266710,15411,94CA,65,65
266711,15412,94CL,54,54
266712,15412,94CL,51,51
266713,15413,94CO,20,20
257615,15414,94D,5000,600
266714,15415,94FD,30,30
243745,15416,94FL,3200,50
256299,15417,94GA,3800,75
266715,15419,94IN,310,150
252713,15420,94IS,1700,70
247304,15421,94KS,2600,200
256181,15422,94KY,1600,65
266716,15423,94LA,30,30
253882,15424,94MN,3000,50
257936,15425,94MO,1700,50
255060,15426,94NC,2600,65
266717,15428,94NJ,50,50
249831,15429,94NY,1400,60
266718,15430,94OH,40,40
266719,15431,94OI,20,20
270796,15432,94OK,60,60
248765,15433,94OR,2350,50
266720,15434,94PA,200,200
266721,15435,94PN,60,60
251503,15436,94TA,3024,90
264678,45803,94TE,40,40
266722,15437,94TS,36,36
242934,15438,94TX,3800,50
247505,15439,94VA,2200,50
247655,15440,94WA,1700,50
266723,15441,94WI,400,400
251586,15442,94XS,2000,40
253772,15443,94Z,1950,110
247397,15445,95CA,2000,50
266724,15446,95CL,79,79
256147,15447,95CO,3500,60
345805,345804,95FA,1850,75
255151,15448,95FD,1850,100
266725,15449,95FL,250,250
251758,15450,95GA,2480,50
247245,15451,95IL,2750,100
249498,15452,95IN,2000,150
250039,15453,95IS,1760,70
329733,329732,95KS,2400,80
253432,15454,95KY,1880,70
266726,15455,95LA,20,20
248194,15457,95MI,4000,80
247277,15458,95MN,7800,600
247278,15458,95MN,6720,600
247279,15458,95MN,5440,500
256407,15459,95MO,2000,60
505977,505976,95NH,50,50
266727,15461,95NJ,75,75
247178,15462,95NY,1500,40
255201,15463,95OH,3050,85
266728,15464,95OI,20,20
257280,15465,95OK,2500,50
250507,15466,95OR,2500,100
266729,15467,95PA,600,200
266730,15467,95PA,1200,400
266731,15468,95PN,60,60
247122,15469,95TA,2700,100
266732,15470,95TE,50,50
253344,15471,95TS,2200,50
240706,15472,95TX,4000,75
248427,15473,95VA,1200,75
248212,15474,95WA,2100,40
253608,15475,95WI,1295,100
266733,15476,95XS,450,400
266734,15476,95XS,50,25
266735,15476,95XS,25,15
253901,15477,95Z,4100,60
257346,15478,96AK,2000,1400
247839,15479,96C,2500,36
266736,15480,96CA,35,35
266737,15481,96CL,100,100
250719,15482,96CO,1200,100
250720,15482,96CO,2400,100
247217,15483,96FD,2550,50
258009,15484,96FL,3300,100
249192,15485,96G,2465,50
253918,15486,96GA,3000,200
250505,15487,96ID,2550,125
248169,15488,96IL,2400,70
266738,15489,96IN,50,50
246456,15490,96IS,2640,70
345602,345601,96KS,2500,50
256994,15491,96KY,1400,100
266739,15492,96LA,50,50
249691,15493,96LL,2640,80
255135,15494,96M,5280,2640
270797,15496,96MO,100,100
347766,347732,96MT,1064,50
347764,347732,96MT,1443,50
347765,347732,96MT,1357,50
255212,15497,96MU,2200,60
346548,346547,96NC,100,100
266740,15498,96NJ,40,40
264303,45559,96NY,30,30
266741,15499,96OH,25,25
266742,15500,96OI,60,40
253240,15501,96OK,4000,35
240576,15502,96OR,4800,90
266743,15504,96PN,60,60
266744,15505,96TA,20,20
257640,15507,96TS,2175,60
257386,15508,96TX,3000,90
264567,45885,96VE,1600,40
257959,15510,96WA,1100,20
252748,15511,96WI,1300,60
252749,15511,96WI,10000,4000
252493,15512,96WY,1500,50
252494,15512,96WY,800,50
346846,322214,96XA,6800,50
266745,15513,96XS,35,35
256620,15514,96Z,10000,1000
250245,15515,97AK,1800,150
333458,333457,97AL,40,40
256065,15516,97CA,3200,50
248828,15517,97CL,1900,180
